,n_clouds,LCL_srf,z_cloudbase,dLCL_decoupling,LCL_CB,z_inv_base,z_inv_top,sfc_inversion,top_inversion,qT_BL,qT_jump,qT_3km,thetaL_BL,thetaL_jump,thetaL_3km,wind_now,instant_u,instant_v,wind_mean_16h,wind_mean24h,wind_seabreeze_time,dq_decoupling,dtheta_decoupling,wellmixed_dtv,decoupled_dtv,wellmixed_dLCL,decoupled_dLCL,SST_instant,fog,onecloud,twoplusclouds,cloudnfog,precipitable_water,Tsrf,Tdew,DZ,decoupled_jones,Ocean_lcc,Zone1_lcc,Zone2_lcc,Zone3_lcc
2016-09-27 00:00:00,,4085.3027679696897,,,,,,,,,,,,,,7.716684500781961,-7.716684500781961,-4.72510648695631e-16,4.56570499629599,3.75116607676901,2016-09-26 14:55,,,0.0,0.0,0.0,0.0,294.17666666666696,0.0,0.0,0.0,0.0,23.5128214285714,309.15,277.15,5757.0,0.0,0.0,42.01277955271566,39.10761154855643,52.03007518796994
2016-09-27 12:00:00,,2379.29095926356,,,,137.0,173.0,1.0,0.0,,,,,,,3.0866738003127794,-2.90052459292712,-1.05570461558256,2.02562968145526,2.18639394188822,2016-09-27 14:55,,,0.0,0.0,0.0,0.0,295.05,0.0,0.0,0.0,0.0,29.3033673469388,299.75,281.75,5735.0,0.0,0.0,0.7987220447284344,4.724409448818896,5.7142857142857135
2016-09-28 00:00:00,,2629.7296498371697,,,,,,,,,,,,,,3.60111943369825,1.8005597168491203,3.11866091164451,2.02562968145526,2.18639394188822,2016-09-27 14:55,,,0.0,0.0,0.0,0.0,294.35,0.0,0.0,0.0,0.0,34.5626734693878,303.15,283.15,5723.0,0.0,10.0,31.46964856230032,44.225721784776894,44.81203007518797
2016-09-28 12:00:00,,1513.53737448272,,,,137.0,287.0,1.0,0.0,,,,,,,2.05778253354186,-1.7820919495111498,-1.02889126677093,2.57222816692732,2.4650519933053503,2016-09-28 14:55,,,0.0,0.0,0.0,0.0,294.85,0.0,0.0,0.0,0.0,31.9944744897959,294.35,283.35,5699.0,0.0,0.0,1.5974440894568689,1.0498687664041997,1.5037593984962403
2016-09-29 00:00:00,,2752.32380639953,,,,390.0,481.0,0.0,0.0,7.56579051383399,-0.12781084981984597,7.43797966401415,302.877865612648,0.9166882548716441,307.535243788066,4.63001070046917,4.55967043435153,-0.8039929207148578,2.57222816692732,2.4650519933053503,2016-09-28 14:55,,,0.0,0.0,0.0,0.0,294.17666666666696,0.0,0.0,0.0,0.0,29.7337295918367,303.75,282.75,5718.0,0.0,0.0,10.383386581469647,20.20997375328084,22.105263157894736
2016-09-29 12:00:00,,1140.46721543362,,,,137.0,243.0,1.0,0.0,,,,,,,1.5433369001563897,-0.267997640238287,-1.5198901447838402,2.50792246275414,1.99347682936867,2016-09-29 18:55,,,0.0,0.0,0.0,0.0,295.32333333333304,0.0,0.0,0.0,0.0,28.349219387755102,292.35,284.35,5727.0,0.0,40.0,0.0,0.0,0.0
2016-09-30 00:00:00,,2265.7347829961604,,,,681.0,718.0,0.0,0.0,9.36834558823529,-2.32566410675381,7.04268148148148,302.558363970588,1.74331434871647,309.310300903518,3.0866738003127794,2.36452931245055,-1.98407567398512,2.50792246275414,1.99347682936867,2016-09-29 18:55,1.4541304347826103,0.44934782608697793,0.0,0.0,0.0,0.0,294.476666666667,0.0,0.0,0.0,0.0,29.940892857142895,303.75,286.75,5723.0,1.0,0.0,1.1182108626198082,0.13123359580052493,0.15037593984962408
2016-09-30 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2016-10-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3194888178913738,0.0,0.0
2017-05-01 00:00:00,,3581.5797131151203,,,,483.0,547.0,0.0,0.0,3.77776011560694,-2.2913871226057,1.48637299300124,298.730202312139,0.9787952830456559,307.394915519175,5.14445633385464,4.45522987377788,-2.57222816692732,2.99021524405301,2.8937566877932297,2017-04-30 14:55,,,0.0,0.0,0.0,0.0,290.81,0.0,0.0,0.0,0.0,7.33547959183673,300.55,272.55,5693.0,0.0,,,,
2017-05-01 12:00:00,,1624.15881904208,,,,213.0,326.0,0.0,0.0,6.32072368421053,-4.31075625126033,2.00996743295019,288.477631578947,5.9310140670697304,310.446563403942,3.0866738003127794,-3.0866738003127794,-1.89004259478252e-16,2.05778253354186,1.99347682936867,2017-05-01 15:55,,,0.0,0.0,0.0,0.0,290.81,0.0,0.0,0.0,0.0,9.61338265306122,285.75,273.75,5693.0,0.0,0.0,0.9584664536741214,0.0,0.0
2017-05-02 00:00:00,,2377.1503632929102,,,,1102.0,1288.0,0.0,0.0,3.6620725388601,-1.59627701556912,2.06579552329099,299.291865284974,6.7401842158187195,309.78611540458303,3.60111943369825,3.60111943369825,6.615149081738829e-16,2.05778253354186,1.99347682936867,2017-05-01 15:55,4.578432604060441,-4.05005446370632,0.0,0.0,0.0,0.0,290.81,0.0,0.0,0.0,0.0,10.580056122449,298.75,280.75,5714.0,1.0,0.0,0.0,0.0,0.0
2017-05-02 12:00:00,1.0,212.62178151338298,137.0,-75.6217815133826,,137.0,497.0,1.0,0.0,,,,,,,0.0,-0.0,-0.0,2.5036354158092595,1.7902708041814097,2017-05-02 17:55,,,1.0,0.0,1.0,0.0,291.82,1.0,1.0,0.0,0.0,14.503301020408198,286.15,285.55,5706.0,0.0,60.0,53.035143769968045,12.860892388451445,0.0
2017-05-03 00:00:00,,2134.48337700926,,,,565.0,777.0,0.0,0.0,7.28232476635514,-3.86318339798178,3.41914136837336,297.90058411214903,5.61346041101109,311.552884313325,4.63001070046917,2.97611351097768,3.5467939686758196,2.5036354158092595,1.7902708041814097,2017-05-02 17:55,,,0.0,0.0,0.0,0.0,291.65,0.0,0.0,0.0,0.0,15.3751887755102,299.15,283.15,5739.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 12:00:00,2.0,162.241990897038,305.0,142.758009102962,292.559112887692,359.0,726.0,0.0,0.0,9.92905405405405,-6.351887470018361,3.5771665840357,288.421621621622,10.031938157411,314.819577006589,2.05778253354186,-1.7820919495111498,-1.02889126677093,2.6043810190139105,2.14352347243943,2017-05-03 15:55,,,0.0,1.0,1.0,0.0,291.65,1.0,0.0,0.0,1.0,19.6873928571429,286.95,286.75,5723.0,0.0,100.0,18.69009584664537,22.17847769028872,1.5037593984962403
2017-05-04 00:00:00,,2134.86568712353,,,,520.0,694.0,0.0,0.0,7.66460835509138,-3.1655223085797597,4.49908604651163,298.001174934726,5.28871520426839,313.888871254804,3.60111943369825,3.54641033782897,0.625327827222669,2.6043810190139105,2.14352347243943,2017-05-03 15:55,,,0.0,0.0,0.0,0.0,291.61,0.0,0.0,0.0,0.0,20.628862244898,299.35,283.35,5750.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 12:00:00,1.0,301.251954073762,305.0,3.7480459262380403,301.251954073762,482.0,635.0,0.0,0.0,10.6800434782609,-5.45706531232201,5.22297816593886,290.002608695652,10.9952897256335,314.478932324771,2.05778253354186,1.57635287496703,-1.3227171159900801,2.3906591198501,2.16067166021895,2017-05-04 14:55,,,1.0,0.0,1.0,0.0,291.75,0.0,1.0,0.0,0.0,24.3640204081633,289.75,288.45,5735.0,0.0,100.0,96.3258785942492,81.49606299212599,56.390977443609025
2017-05-05 00:00:00,,1019.02367961615,,,,681.0,945.0,0.0,0.0,10.5961488970588,-7.16813165567951,3.42801724137931,293.92610294117696,12.6878693031241,313.495371220358,3.60111943369825,3.38394535841497,-1.23165538484633,2.3906591198501,2.16067166021895,2017-05-04 14:55,1.34226519337017,2.06270718232048,0.0,0.0,0.0,0.0,292.35,0.0,0.0,0.0,0.0,20.845846938775498,295.55,288.55,5746.0,1.0,90.0,6.0702875399361025,0.13123359580052493,0.0
2017-05-05 12:00:00,1.0,212.784193964776,137.0,-75.7841939647761,,626.0,762.0,0.0,0.0,9.91021472392638,-5.397160710801691,4.51305401312468,289.14907975460096,9.49324934199416,316.63666989250703,1.5433369001563897,-0.267997640238287,-1.5198901447838402,2.0899353856284497,2.31500535023459,2017-05-05 14:55,,,1.0,0.0,1.0,0.0,291.65,1.0,1.0,0.0,0.0,21.081183673469397,288.35,287.75,5717.0,0.0,100.0,95.20766773162941,99.0813648293963,73.53383458646616
2017-05-06 00:00:00,1.0,477.5649938529,610.0,132.43500614709998,475.448444484867,771.0,1014.0,0.0,0.0,9.58889589905363,-6.67934991871817,2.90954598033545,290.115851735016,12.2125311200822,312.749465658171,1.5433369001563897,,,2.0899353856284497,2.31500535023459,2017-05-05 14:55,0.6308557457212739,-0.243643031784814,1.0,0.0,1.0,0.0,291.75,0.0,1.0,0.0,0.0,18.055428571428603,290.15,287.45,5685.0,1.0,100.0,31.629392971246013,32.677165354330704,49.62406015037594
2017-05-06 12:00:00,1.0,639.697357192589,1220.0,580.302642807411,1089.50242249794,1220.0,1354.0,0.0,0.0,7.469159741458911,-4.717469026276981,2.75169071518193,289.61,10.7928356621421,306.87875953580897,3.0866738003127794,1.98407567398512,2.36452931245055,5.305220594287599,4.63001070046917,2017-05-06 14:55,1.2181837160751599,-1.2513569937370301,0.0,1.0,0.0,1.0,291.75,0.0,1.0,0.0,0.0,16.690576530612198,288.35,284.35,5625.0,1.0,100.0,90.09584664536742,92.78215223097112,79.54887218045113
2017-05-07 00:00:00,1.0,313.241221472721,1219.0,905.7587785272791,1001.70481901664,1893.0,1973.0,0.0,0.0,6.53049259681093,-3.21448771876215,3.31600487804878,288.037442040185,6.90515789169694,300.755967007108,6.173347600625569,6.079560579135371,1.0719905609531502,5.305220594287599,4.63001070046917,2017-05-06 14:55,2.1627225895856204,-4.56090504451038,0.0,1.0,0.0,1.0,291.25,0.0,1.0,0.0,0.0,18.2309183673469,286.15,284.75,5513.0,1.0,20.0,63.57827476038339,92.51968503937007,81.203007518797
2017-05-07 12:00:00,,500.340600527416,,,,137.0,179.0,1.0,0.0,,,,,,,1.5433369001563897,-1.18226465622527,0.99203783699256,3.57085792585204,3.21014075232529,2017-05-07 14:55,,,0.0,0.0,0.0,0.0,290.35,0.0,0.0,0.0,0.0,13.9352755102041,283.55,280.65,5395.0,0.0,0.0,18.69009584664537,25.45931758530184,20.75187969924812
2017-05-08 00:00:00,2.0,199.904544780831,1813.0,1613.09545521917,1653.85964628275,,,,,,,,,,,3.0866738003127794,-1.5433369001563897,2.67313792426673,3.57085792585204,3.21014075232529,2017-05-07 14:55,,,0.0,1.0,0.0,1.0,290.42,1.0,0.0,0.0,1.0,19.0507448979592,284.15,283.65,5432.0,0.0,10.0,32.58785942492013,27.559055118110237,18.49624060150376
2017-05-08 12:00:00,1.0,212.356234111985,137.0,-75.3562341119855,,902.0,975.0,0.0,0.0,5.9189477124183,-2.28166129266521,3.6372864197530896,286.62921568627496,3.57672051417023,296.039513397141,1.5433369001563897,-0.771668450078196,-1.33656896213336,4.1798707712568905,3.27959091283233,2017-05-08 14:55,0.9632363013698628,-2.91164383561642,1.0,0.0,1.0,0.0,290.25,1.0,1.0,0.0,0.0,17.1525255102041,282.55,281.95,5459.0,1.0,0.0,8.78594249201278,0.6561679790026247,1.0526315789473684
2017-05-09 00:00:00,,1140.6613545693801,,,,560.0,695.0,0.0,0.0,8.51957446808511,-4.88088550324136,3.63868896484375,291.53203309692697,3.31843708317325,299.159972559179,7.202238867396491,6.23732182328903,-3.60111943369825,4.1798707712568905,3.27959091283233,2017-05-08 14:55,,,0.0,0.0,0.0,0.0,290.08,0.0,0.0,0.0,0.0,16.913,292.55,284.55,5541.0,0.0,0.0,1.437699680511182,0.5249343832020997,0.15037593984962408
2017-05-09 12:00:00,1.0,200.113672460193,137.0,-63.1136724601927,,1231.0,1790.0,0.0,0.0,8.42155393053016,-4.23383271264244,4.18772121788773,289.29949725777,10.674868731626699,303.159151135552,3.0866738003127794,0.535995280476574,3.0397802895676804,3.68686037259582,3.2009950521762205,2017-05-09 14:55,1.6234730229262,-2.07801804217496,1.0,0.0,1.0,0.0,290.45,1.0,1.0,0.0,0.0,25.025214285714302,287.55,287.05,5553.0,1.0,100.0,97.12460063897764,95.27559055118108,69.02255639097744
2017-05-10 00:00:00,1.0,765.6749902038949,1219.0,453.32500979610495,1127.36986526749,1326.0,1501.0,0.0,0.0,7.95058452481076,-3.0476039713328302,4.90298055347794,290.614003364172,4.4077997555508,307.092992154213,6.68779323401103,1.16132310769924,6.58619062739665,3.68686037259582,3.2009950521762205,2017-05-09 14:55,0.8164687608620099,-2.05593717413967,0.0,1.0,0.0,1.0,290.55,0.0,1.0,0.0,0.0,24.149056122449004,290.35,285.35,5578.0,1.0,100.0,63.25878594249201,77.03412073490814,77.44360902255639
2017-05-10 12:00:00,1.0,326.170326065029,1492.0,1165.8296739349698,1406.8265836451,1687.0,1949.0,0.0,0.0,7.70133548387097,-3.2002786543595,4.5010568295114695,290.281838709677,9.130217352758171,308.30821006557204,0.0,-0.0,-0.0,2.20909007277287,1.9343155815293402,2017-05-10 14:55,2.41029220228083,-3.16934167682598,0.0,1.0,0.0,1.0,290.55,0.0,1.0,0.0,0.0,25.9638418367347,288.15,286.65,5603.0,1.0,100.0,98.08306709265177,100.0,100.0
2017-05-11 00:00:00,1.0,678.213331433247,775.0,96.78666856675319,745.182658636962,1463.0,1881.0,0.0,0.0,8.43360859728507,-4.7437224586712095,3.68988613861386,289.786310395315,9.58507277965651,310.283307751226,2.57222816692732,2.5331502413064,-0.44666273373047705,2.20909007277287,1.9343155815293402,2017-05-10 14:55,1.09504420070394,-1.9644972169927002,1.0,0.0,1.0,0.0,290.378,0.0,1.0,0.0,0.0,21.8162908163265,290.35,286.05,5648.0,1.0,50.0,70.92651757188499,97.63779527559055,98.04511278195488
2017-05-11 12:00:00,1.0,275.699124240352,1022.0,746.300875759648,997.263293078929,1022.0,1384.0,0.0,0.0,8.51671186440678,-4.593963520035921,3.9227483443708597,290.298620689655,9.34385102751821,310.500307206129,2.57222816692732,1.28611408346366,-2.22761493688894,3.69757798995802,3.3010261475567297,2017-05-11 14:55,1.08925082629453,-2.86162627004529,0.0,1.0,0.0,1.0,291.22,0.0,1.0,0.0,0.0,19.843311224489803,287.35,286.25,5666.0,1.0,0.0,1.2779552715654952,4.199475065616799,27.06766917293233
2017-05-12 00:00:00,,1017.14994879004,,,,639.0,876.0,0.0,0.0,9.24386454183267,-5.451408756082291,3.7924557857503802,291.301593625498,7.062096226996,310.35457728815896,5.14445633385464,4.83420765487853,-1.75950769263761,3.69757798995802,3.3010261475567297,2017-05-11 14:55,0.882857142857144,2.42142857142852,0.0,0.0,0.0,0.0,290.15,0.0,0.0,0.0,0.0,17.7539744897959,293.35,286.35,5692.0,1.0,10.0,0.4792332268370607,0.0,0.0
2017-05-12 12:00:00,1.0,268.182623422317,305.0,36.81737657768279,268.182623422317,662.0,743.0,0.0,0.0,9.35380769230769,-5.31911792781494,4.03468976449275,288.298173076923,7.802542395276821,310.805347587959,2.05778253354186,-0.35733018698438207,-2.0265201930451204,1.8005597168491203,1.8108486295168302,2017-05-12 15:55,,,1.0,0.0,1.0,0.0,290.45,0.0,1.0,0.0,0.0,17.3697193877551,287.95,286.95,5678.0,0.0,100.0,97.28434504792332,86.08923884514435,60.15037593984962
2017-05-13 00:00:00,,767.1399427018539,,,,478.0,685.0,0.0,0.0,10.0321994134897,-7.7568414716552905,2.27535794183445,291.488416422287,4.8898430685162,310.893279070753,4.63001070046917,4.00970688640009,-2.31500535023459,1.8005597168491203,1.8108486295168302,2017-05-12 15:55,,,0.0,0.0,0.0,0.0,290.45,0.0,0.0,0.0,0.0,12.791066326530599,292.75,287.75,5687.0,0.0,20.0,25.39936102236421,13.385826771653544,0.15037593984962408
2017-05-13 12:00:00,1.0,401.448701155812,1121.0,719.551298844188,1001.7907675532902,1158.0,1243.0,0.0,0.0,7.76837414299706,-7.57755019516067,0.19082394783639603,288.74578844270303,7.407541028987451,312.212509810079,0.0,-0.0,-0.0,2.44361675858095,2.07921776826625,2017-05-13 16:55,1.99372950819672,-1.31516393442632,0.0,1.0,0.0,1.0,290.48,0.0,1.0,0.0,0.0,10.726561224489801,287.55,285.45,5659.0,1.0,50.0,33.70607028753994,61.67979002624672,79.09774436090225
2017-05-14 00:00:00,,1265.15714239111,,,,1126.0,1279.0,0.0,0.0,7.81775025278059,-7.53082614263955,0.28692411014103403,291.629676440849,6.053296117089079,311.169081145865,4.115565067083709,3.5641838990222996,-2.05778253354186,2.44361675858095,2.07921776826625,2017-05-13 16:55,1.32381211180124,1.14937888198762,0.0,0.0,0.0,0.0,290.44,0.0,0.0,0.0,0.0,10.3940816326531,293.15,284.15,5663.0,1.0,0.0,0.0,0.0,0.0
2017-05-14 12:00:00,,312.863114602118,,,,1155.0,1231.0,0.0,0.0,6.70883595284872,-5.62148806925084,1.08734788359788,289.438408644401,6.721336202224389,308.18453079383397,2.57222816692732,-1.6533963949876,1.97044109370879,4.44844165339195,3.9097868137295197,2017-05-14 14:53,3.43732470073045,-4.06821281788984,0.0,0.0,0.0,0.0,290.45,0.0,0.0,0.0,0.0,11.800989795918401,283.95,282.55,5624.0,1.0,0.0,11.661341853035145,1.4435695538057742,1.3533834586466165
2017-05-15 00:00:00,,1139.49670277388,,,,692.0,837.0,0.0,0.0,7.2352072072072104,-6.46668214754134,0.7685250596658709,289.877477477477,2.7005433573737596,304.656413386901,5.14445633385464,3.94088218741758,3.3067927899752,4.44844165339195,3.9097868137295197,2017-05-14 14:53,1.10981481481481,2.3481481481482,0.0,0.0,0.0,0.0,290.15,0.0,0.0,0.0,0.0,9.48325510204082,291.35,283.35,5603.0,1.0,0.0,8.78594249201278,0.2624671916010499,1.2030075187969926
2017-05-15 12:00:00,2.0,750.8003402328579,1817.0,1066.19965976714,1698.23326387668,1866.0,2134.0,0.0,0.0,5.75896182764604,-4.49200441006362,1.2669574175824199,287.398522458629,8.190375805861489,300.56422454769904,3.0866738003127794,2.67313792426673,1.5433369001563897,4.69053371616158,4.28018766976706,2017-05-15 14:55,2.22872752423139,-1.8492811612544502,0.0,1.0,0.0,1.0,290.25,0.0,0.0,1.0,0.0,15.1581785714286,286.35,281.45,5520.0,1.0,40.0,58.94568690095847,43.70078740157479,45.11278195488722
2017-05-16 00:00:00,1.0,1260.80030359989,1829.0,568.199696400108,1578.1670606842902,2013.0,2258.0,0.0,0.0,5.20923773987207,-4.69334995578116,0.515887784090909,288.05324261725497,5.809312481782401,299.465013981415,5.6589019672401,4.33497040615933,3.6374720689727207,4.69053371616158,4.28018766976706,2017-05-15 14:55,1.92133890024775,-1.2206492457417,1.0,0.0,0.0,1.0,289.78,0.0,1.0,0.0,0.0,12.6697806122449,289.15,280.15,5497.0,1.0,10.0,19.648562300319487,50.13123359580053,50.225563909774436
2017-05-16 12:00:00,1.0,426.041206081262,914.0,487.958793918738,862.7306008698039,2496.0,2768.0,1.0,1.0,,,,,,,3.0866738003127794,3.0397802895676804,-0.535995280476572,3.27959091283233,3.1278294509836204,2017-05-16 14:55,2.72342247078096,-6.8026161243142305,0.0,1.0,0.0,1.0,290.15,0.0,1.0,0.0,0.0,18.8811173469388,285.75,283.45,5494.0,1.0,30.0,38.977635782747605,64.04199475065617,80.30075187969925
2017-05-17 00:00:00,,1138.7205138095,,,,1317.0,1384.0,0.0,0.0,6.694182203389831,-3.47139003661788,3.22279216677195,288.932330508475,3.6854906571549,304.295919500027,3.60111943369825,3.60111943369825,6.615149081738829e-16,3.27959091283233,3.1278294509836204,2017-05-16 14:55,0.8228163771712149,0.44550691244239704,0.0,0.0,0.0,0.0,289.98,0.0,0.0,0.0,0.0,18.1070153061224,290.55,282.55,5601.0,1.0,20.0,1.9169329073482428,29.79002624671916,47.21804511278195
2017-05-17 12:00:00,1.0,588.988473217548,1181.0,592.011526782452,1089.22776215805,1181.0,1476.0,0.0,0.0,6.78251915708812,-2.01364780744329,4.76887134964483,287.57999075785597,5.8774064649252304,308.884520883211,4.115565067083709,-0.714660373968766,4.05304038609025,2.92590953987983,2.80801574889566,2017-05-17 14:55,1.3235,-1.01687499999991,0.0,0.0,0.0,1.0,290.45,0.0,1.0,0.0,0.0,23.1615510204082,286.75,283.15,5620.0,1.0,70.0,22.20447284345048,38.32020997375329,43.30827067669172
2017-05-18 00:00:00,,1140.0789736892698,,,,1319.0,1853.0,0.0,0.0,7.445697969543151,-4.356438902185641,3.0892590673575095,290.559686971235,8.79394751192126,309.490554333119,4.115565067083709,4.05304038609025,0.7146603739687641,2.92590953987983,2.80801574889566,2017-05-17 14:55,0.9065070546737221,0.666313932980586,0.0,0.0,0.0,0.0,290.28,0.0,0.0,0.0,0.0,18.5756734693877,291.95,283.95,5655.0,1.0,40.0,12.619808306709265,51.31233595800525,68.1203007518797
2017-05-18 12:00:00,1.0,250.38205840810699,914.0,663.617941591893,857.4647727076871,957.0,1295.0,0.0,0.0,8.356396341463421,-4.444024165482441,3.91237217598098,288.62512195122,9.756711055251118,306.401343991429,1.5433369001563897,-1.5433369001563897,-9.450212973912621e-17,2.82945098362005,2.47329631435319,2017-05-18 14:55,1.651925,-2.21450000000004,0.0,1.0,0.0,1.0,290.55,0.0,1.0,0.0,0.0,19.1757244897959,286.15,285.25,5647.0,1.0,30.0,41.5335463258786,24.67191601049869,36.54135338345865
2017-05-19 00:00:00,,1266.6833592536698,,,,689.0,771.0,0.0,0.0,8.54596014492754,-5.07766109826422,3.46829904666332,293.141666666667,5.255352872267,305.100870789322,2.57222816692732,1.28611408346366,-2.22761493688894,2.82945098362005,2.47329631435319,2017-05-18 14:55,0.8421885521885508,2.1101010101010003,0.0,0.0,0.0,0.0,290.41,0.0,0.0,0.0,0.0,15.6558316326531,294.55,285.55,5673.0,1.0,0.0,0.0,0.0,0.0
2017-05-19 12:00:00,1.0,162.187830717749,137.0,-25.1878307177487,,137.0,180.0,1.0,0.0,,,,,,,1.5433369001563897,-0.99203783699256,-1.18226465622527,3.6654251378714298,3.0652385655883903,2017-05-19 14:55,,,1.0,0.0,1.0,0.0,291.25,1.0,1.0,0.0,0.0,13.0566632653061,284.75,284.55,5674.0,0.0,0.0,3.8338658146964857,0.2624671916010499,0.0
2017-05-20 00:00:00,,2009.0027206413101,,,,410.0,526.0,0.0,0.0,7.46076923076923,-4.56322854728672,2.89754068348251,296.863553113553,4.11184228375663,306.52299142544604,6.173347600625569,4.729058624901089,-3.96815134797024,3.6654251378714298,3.0652385655883903,2017-05-19 14:55,,,0.0,0.0,0.0,0.0,291.05,0.0,0.0,0.0,0.0,11.6844897959184,297.35,282.35,5702.0,0.0,0.0,0.0,0.0,0.0
2017-05-20 12:00:00,,1260.14727115148,,,,137.0,305.0,1.0,0.0,,,,,,,2.05778253354186,-2.05778253354186,-1.26002839652168e-16,3.63138094154445,3.1689851016544597,2017-05-20 15:55,,,0.0,0.0,0.0,0.0,291.18,0.0,0.0,0.0,0.0,10.6507959183673,288.55,279.55,5700.0,0.0,0.0,0.4792332268370607,0.0,0.0
2017-05-21 00:00:00,,2748.3505213696103,,,,562.0,636.0,0.0,0.0,6.69602352941177,-3.61004238116841,3.08598114824336,301.930235294118,3.4425511313157795,310.141999272542,5.14445633385464,3.3067927899752,-3.9408821874175697,3.63138094154445,3.1689851016544597,2017-05-20 15:55,,,0.0,0.0,0.0,0.0,291.28,0.0,0.0,0.0,0.0,12.865285714285701,302.15,281.15,5748.0,0.0,0.0,0.0,0.0,0.0
2017-05-21 12:00:00,,338.830377663242,,,,137.0,492.0,1.0,0.0,,,,,,,1.5433369001563897,-1.18226465622527,-0.99203783699256,2.6043810190139105,2.07836035887727,2017-05-21 15:55,,,0.0,0.0,0.0,0.0,291.72,0.0,0.0,0.0,0.0,14.1245,288.55,286.95,5735.0,0.0,80.0,0.7987220447284344,0.0,0.6015037593984963
2017-05-22 00:00:00,,1767.9966495892602,,,,531.0,567.0,0.0,0.0,10.056116751269,-7.25568272349126,2.8004340277777797,299.134390862944,3.43450450946654,312.43151402096197,3.0866738003127794,2.36452931245055,-1.98407567398512,2.6043810190139105,2.07836035887727,2017-05-21 15:55,,,0.0,0.0,0.0,0.0,290.91,0.0,0.0,0.0,0.0,13.9430816326531,299.95,286.95,5741.0,0.0,50.0,0.0,0.0,0.0
2017-05-22 12:00:00,1.0,137.0,137.0,0.0,,317.0,559.0,0.0,0.0,10.7521111111111,-7.80020732634139,2.9519037847697205,288.955555555556,12.819834023509,314.119584208227,1.5433369001563897,1.5198901447838402,-0.267997640238286,2.23935158061908,1.5599319205881799,2017-05-22 16:55,,,1.0,0.0,1.0,0.0,291.78,1.0,1.0,0.0,0.0,13.8968418367347,288.35,288.35,5731.0,0.0,100.0,96.16613418530348,69.94750656167979,21.503759398496246
2017-05-23 00:00:00,,1394.0437683834198,,,,288.0,507.0,0.0,0.0,11.584536423841099,-8.010773470473179,3.57376295336788,298.07516556291404,8.32250782809342,318.404784324407,4.115565067083709,3.5641838990222996,-2.05778253354186,2.23935158061908,1.5599319205881799,2017-05-22 16:55,,,0.0,0.0,0.0,0.0,291.01,0.0,0.0,0.0,0.0,14.5387857142857,297.55,287.55,5829.0,0.0,0.0,4.792332268370607,0.13123359580052493,0.0
2017-05-23 12:00:00,1.0,137.000000000007,137.0,-7.474909580196249e-12,,264.0,538.0,0.0,0.0,10.175,-6.226092970521539,3.94890702947846,287.85,13.5503932895191,316.158136762752,0.0,-0.0,-0.0,2.67021781138169,1.93673650215704,2017-05-23 14:23,,,1.0,0.0,1.0,0.0,291.95,1.0,1.0,0.0,0.0,15.4022244897959,287.35,287.35,5764.0,0.0,100.0,44.728434504792325,54.199475065616795,17.44360902255639
2017-05-24 00:00:00,,1767.0583383070998,,,,884.0,914.0,0.0,0.0,6.271077643908969,-3.63684308950766,2.63423455440131,300.449799196787,6.60612313607862,316.15775541202703,4.63001070046917,4.55967043435153,-0.8039929207148578,2.67021781138169,1.93673650215704,2017-05-23 14:23,4.97069690649983,-4.27589502954464,0.0,0.0,0.0,0.0,291.98,0.0,0.0,0.0,0.0,14.165137755102,299.35,286.35,5780.0,1.0,0.0,5.7507987220447285,0.0,0.0
2017-05-24 12:00:00,1.0,137.0,137.0,0.0,,500.0,766.0,0.0,0.0,9.99341597796143,-8.42428851210407,1.56912746585736,288.626033057851,13.279567614027801,317.47426979516496,3.0866738003127794,-2.90052459292712,-1.05570461558256,2.2006840983711498,1.85567889185471,2017-05-24 14:26,,,1.0,0.0,1.0,0.0,291.28,1.0,1.0,0.0,0.0,13.8570816326531,288.15,288.15,5748.0,0.0,0.0,67.89137380191693,59.055118110236215,35.33834586466165
2017-05-25 00:00:00,,1267.11954471017,,,,464.0,682.0,0.0,0.0,9.3137003058104,-8.02833155277789,1.28536875303251,293.98776758409804,5.35184025294552,315.23917335377996,4.115565067083709,4.05304038609025,-0.7146603739687629,2.2006840983711498,1.85567889185471,2017-05-24 14:26,,,0.0,0.0,0.0,0.0,290.72,0.0,0.0,0.0,0.0,11.5308673469388,294.95,285.95,5733.0,0.0,70.0,16.773162939297126,0.6561679790026247,0.0
2017-05-25 12:00:00,1.0,739.415197560748,1112.0,372.58480243925203,1001.79936382129,1112.0,1304.0,0.0,0.0,7.443758974358981,-6.60686529819497,0.8368936761640029,288.929910269192,13.2127808904713,313.232026575013,0.0,-0.0,-0.0,2.4209206276963,1.89315993085851,2017-05-25 14:55,0.5568043302978559,-0.7329882849554109,0.0,1.0,0.0,1.0,291.32,0.0,1.0,0.0,0.0,12.4946530612245,288.15,283.35,5667.0,1.0,100.0,98.08306709265177,100.0,100.0
