Date,Cloudy test,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,RMSE,CRMSE,BIAS,Rs,pval
9/6/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,25.79999342,24.69401892,-7.472957232,0.999639705,6.21E-74
9/7/15 12:00,0,7/18/15 12:00,9/8/15 12:00,9/25/14 12:00,9/14/14 12:00,7/26/16 12:00,9/9/15 12:00,8/27/15 12:00,7/6/14 12:00,7/19/17 12:00,9/11/14 12:00,8/15/15 12:00,9/17/14 12:00,7/9/17 12:00,9/12/14 12:00,8/17/14 12:00,40.41943621,32.45340844,-24.09371503,0.998688909,4.91E-61
9/8/15 12:00,0,9/9/15 12:00,9/7/15 12:00,7/26/16 12:00,9/17/14 12:00,9/7/14 12:00,8/27/15 12:00,7/19/17 12:00,7/18/15 12:00,9/14/14 12:00,9/25/14 12:00,7/6/14 12:00,7/9/17 12:00,8/15/15 12:00,9/11/14 12:00,8/16/14 12:00,41.27110689,40.29372932,-8.928585646,0.990853659,1.14E-41
9/9/15 12:00,0,9/8/15 12:00,9/17/14 12:00,9/7/15 12:00,9/11/15 12:00,8/27/15 12:00,9/14/14 12:00,9/16/14 12:00,9/7/14 12:00,7/26/16 12:00,9/15/14 12:00,7/19/17 12:00,8/15/15 12:00,9/10/15 12:00,8/28/15 12:00,7/6/14 12:00,48.74451869,46.07233054,15.917552,0.997560976,7.70E-55
9/10/15 12:00,0,9/17/14 12:00,9/11/15 12:00,9/21/15 12:00,9/16/14 12:00,8/2/17 12:00,8/28/15 12:00,9/9/15 12:00,9/13/15 12:00,7/19/17 12:00,9/7/15 12:00,9/22/15 12:00,7/29/14 12:00,7/24/17 12:00,9/8/15 12:00,7/5/14 12:00,217.9583045,181.7567307,120.2926154,0.947163024,2.37E-24
9/11/15 12:00,0,9/9/15 12:00,9/10/15 12:00,9/15/14 12:00,9/17/14 12:00,9/7/15 12:00,7/19/15 12:00,9/21/15 12:00,9/16/14 12:00,9/8/15 12:00,8/28/15 12:00,8/2/17 12:00,9/13/15 12:00,7/19/17 12:00,9/10/14 12:00,7/29/14 12:00,65.29269379,65.27627399,1.464211538,0.995609756,5.61E-49
9/12/15 12:00,0,9/2/17 12:00,9/1/17 12:00,7/30/16 12:00,9/13/15 12:00,9/11/17 12:00,9/10/15 12:00,9/16/14 12:00,9/21/15 12:00,7/23/16 12:00,8/28/15 12:00,6/22/16 12:00,8/2/17 12:00,7/29/14 12:00,9/22/15 12:00,9/26/14 12:00,97.94152094,95.68473128,20.90391647,0.970853659,3.49E-30
9/13/15 12:00,0,9/21/15 12:00,8/28/15 12:00,9/16/14 12:00,7/30/16 12:00,9/11/17 12:00,7/30/17 12:00,8/27/14 12:00,9/1/17 12:00,7/29/14 12:00,7/29/16 12:00,9/22/15 12:00,9/10/15 12:00,7/23/16 12:00,8/13/15 12:00,9/11/15 12:00,41.93171386,31.88384072,-27.23397378,1,0
9/14/15 12:00,2,7/24/15 12:00,7/13/17 12:00,8/5/17 12:00,9/28/15 12:00,9/20/14 12:00,7/15/14 12:00,9/27/15 12:00,9/22/14 12:00,8/6/17 12:00,7/25/17 12:00,7/23/17 12:00,8/7/17 12:00,7/27/14 12:00,8/4/14 12:00,9/29/15 12:00,179.6283359,160.8912435,79.8770732,0.945731707,4.31E-24
9/15/15 12:00,1,7/20/15 12:00,9/16/15 12:00,7/18/14 12:00,9/17/15 12:00,7/11/15 12:00,9/23/16 12:00,8/3/16 12:00,9/14/17 12:00,9/18/14 12:00,9/22/17 12:00,9/27/14 12:00,5/8/16 12:00,5/15/15 12:00,9/14/16 12:00,7/20/17 12:00,230.5516772,181.4378642,142.2475915,0.992530261,1.11E-43
9/16/15 12:00,1,5/24/16 12:00,7/11/15 12:00,9/16/17 12:00,9/14/16 12:00,9/23/16 12:00,9/17/15 12:00,9/15/15 12:00,7/16/14 12:00,9/27/14 12:00,5/9/16 12:00,9/14/17 12:00,6/10/17 12:00,7/22/15 12:00,8/3/16 12:00,7/18/14 12:00,75.89585357,75.86349747,2.215928876,0.99448154,1.07E-46
9/17/15 12:00,1,9/27/14 12:00,8/24/14 12:00,7/20/17 12:00,8/22/14 12:00,7/7/14 12:00,7/18/14 12:00,9/18/14 12:00,7/11/15 12:00,6/23/15 12:00,8/1/16 12:00,5/20/15 12:00,7/19/14 12:00,7/18/17 12:00,9/17/16 12:00,7/20/15 12:00,29.77113913,24.01190895,-17.59968619,0.99807921,3.19E-57
9/18/15 12:00,2,7/12/15 12:00,9/29/15 12:00,8/18/14 12:00,8/23/14 12:00,8/20/14 12:00,9/8/17 12:00,7/23/14 12:00,9/28/15 12:00,7/25/14 12:00,7/25/16 12:00,7/28/14 12:00,8/2/14 12:00,8/25/15 12:00,8/18/15 12:00,8/25/14 12:00,76.93617298,60.85468169,-47.07316039,0.998292683,2.12E-58
9/19/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,38.77339176,34.08770749,-18.47712388,0.998262143,3.19E-58
9/20/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,39.48748169,36.13801862,-15.91555276,0.997926829,1.84E-56
9/21/15 12:00,0,8/28/15 12:00,9/16/14 12:00,7/29/14 12:00,9/13/15 12:00,8/14/15 12:00,8/27/14 12:00,8/13/15 12:00,7/29/16 12:00,9/26/14 12:00,9/10/15 12:00,7/5/14 12:00,9/7/15 12:00,6/28/15 12:00,9/22/15 12:00,9/10/14 12:00,186.0666018,154.4307723,103.7878455,0.976219512,3.43E-32
9/22/15 12:00,0,7/29/14 12:00,9/26/14 12:00,8/27/14 12:00,7/5/14 12:00,9/21/15 12:00,7/24/17 12:00,8/28/15 12:00,7/30/17 12:00,8/13/15 12:00,6/28/15 12:00,9/16/14 12:00,9/13/15 12:00,8/14/15 12:00,9/7/15 12:00,9/10/14 12:00,64.83883546,64.50000051,6.620008919,0.995,1.11E-47
9/23/15 12:00,2,8/15/14 12:00,9/7/17 12:00,9/5/17 12:00,8/17/16 12:00,9/23/14 12:00,8/5/14 12:00,7/26/15 12:00,7/11/17 12:00,8/6/15 12:00,8/26/14 12:00,8/14/14 12:00,8/20/16 12:00,8/25/14 12:00,7/25/16 12:00,7/27/17 12:00,21.49298665,17.21918701,-12.862662,0.999146341,2.56E-65
9/24/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,37.33897266,32.66060856,-18.09650595,0.99856703,3.79E-60
9/25/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,37.23832042,32.85113476,-17.53554827,0.998414634,3.87E-59
9/26/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,36.77234609,32.3346546,-17.51215432,0.997804878,6.85E-56
9/27/15 12:00,2,8/30/14 12:00,7/23/17 12:00,9/5/17 12:00,7/11/17 12:00,8/11/14 12:00,8/10/17 12:00,7/14/17 12:00,8/14/16 12:00,7/13/17 12:00,8/9/17 12:00,7/28/15 12:00,7/8/14 12:00,7/24/15 12:00,9/7/17 12:00,8/11/17 12:00,16.59985165,14.92785042,-7.260465306,0.999390244,1.12E-68
9/28/15 12:00,2,9/29/15 12:00,8/25/15 12:00,7/26/15 12:00,7/27/14 12:00,7/25/16 12:00,8/6/15 12:00,9/6/17 12:00,8/25/14 12:00,8/26/14 12:00,7/15/17 12:00,9/10/17 12:00,7/28/14 12:00,8/26/15 12:00,8/18/14 12:00,8/23/14 12:00,43.70918094,34.69049733,-26.59063546,0.998414634,3.87E-59
9/29/15 12:00,2,9/28/15 12:00,8/25/15 12:00,7/26/15 12:00,7/25/16 12:00,8/25/14 12:00,8/18/14 12:00,8/23/14 12:00,8/6/15 12:00,9/6/17 12:00,7/27/14 12:00,8/26/14 12:00,7/13/15 12:00,7/23/14 12:00,7/15/17 12:00,7/28/14 12:00,39.48938309,31.72727033,-23.51152258,0.998542501,5.60E-60
9/30/15 12:00,0,5/1/14 12:00,9/29/16 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,8/31/16 12:00,7/31/16 12:00,7/30/16 12:00,7/29/16 12:00,9/30/16 12:00,7/28/16 12:00,12.17532919,10.44720278,-6.252567072,1,0
5/1/16 12:00,1,5/7/14 12:00,5/3/17 12:00,5/16/15 12:00,9/28/14 12:00,5/18/17 12:00,5/26/16 12:00,9/17/16 12:00,5/5/14 12:00,9/14/16 12:00,7/17/17 12:00,7/9/16 12:00,5/9/16 12:00,5/13/17 12:00,6/20/14 12:00,5/8/16 12:00,107.6404191,103.8111946,28.45515255,0.985281488,6.10E-37
5/2/16 12:00,2,5/3/16 12:00,6/2/15 12:00,9/16/16 12:00,5/30/14 12:00,6/21/14 12:00,5/28/14 12:00,5/12/17 12:00,6/5/14 12:00,9/22/14 12:00,6/16/16 12:00,6/7/15 12:00,5/23/17 12:00,5/8/17 12:00,6/4/14 12:00,9/27/17 12:00,27.53770236,22.11879466,-16.40377926,0.999526179,3.38E-71
5/3/16 12:00,2,5/2/16 12:00,6/2/15 12:00,5/30/14 12:00,5/12/17 12:00,6/21/14 12:00,6/7/15 12:00,7/4/17 12:00,5/5/17 12:00,6/5/14 12:00,6/4/14 12:00,5/23/17 12:00,5/4/16 12:00,5/30/15 12:00,6/28/17 12:00,6/2/14 12:00,57.81727858,46.70141859,-34.08541042,0.996683056,8.99E-52
5/4/16 12:00,2,5/13/16 12:00,5/29/15 12:00,5/14/16 12:00,5/5/17 12:00,5/25/15 12:00,6/4/17 12:00,6/28/17 12:00,5/30/15 12:00,6/6/14 12:00,6/23/14 12:00,6/10/16 12:00,5/27/14 12:00,5/12/17 12:00,6/3/17 12:00,6/2/17 12:00,87.6523171,87.49043015,5.324783965,0.998104715,2.34E-57
5/5/16 12:00,1,6/12/16 12:00,5/10/17 12:00,5/6/17 12:00,9/15/17 12:00,5/23/14 12:00,6/1/17 12:00,5/25/17 12:00,5/15/16 12:00,9/5/16 12:00,8/7/14 12:00,6/10/17 12:00,5/27/17 12:00,9/16/17 12:00,9/3/15 12:00,6/11/17 12:00,167.6216088,139.4684451,92.98148515,0.973584459,3.74E-31
5/7/16 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,223.9704063,189.3058569,119.6914174,0.95003998,6.74E-25
5/8/16 12:00,1,5/14/15 12:00,5/22/16 12:00,9/14/16 12:00,5/9/16 12:00,5/20/15 12:00,7/18/14 12:00,9/27/14 12:00,7/11/15 12:00,5/21/15 12:00,9/22/17 12:00,5/18/17 12:00,5/21/16 12:00,9/23/16 12:00,5/13/17 12:00,5/9/15 12:00,113.959315,111.0589626,25.5466688,0.968576933,1.92E-29
5/9/16 12:00,1,5/19/15 12:00,5/8/16 12:00,5/14/15 12:00,5/21/15 12:00,9/14/16 12:00,5/13/17 12:00,5/9/15 12:00,5/24/16 12:00,9/27/14 12:00,5/20/15 12:00,5/21/16 12:00,9/17/16 12:00,9/28/14 12:00,5/18/17 12:00,5/7/14 12:00,160.76661,148.8382039,60.77081515,0.95321014,1.54E-25
5/10/16 12:00,2,5/17/16 12:00,5/29/16 12:00,5/14/16 12:00,5/16/16 12:00,5/25/14 12:00,6/14/16 12:00,5/25/15 12:00,5/20/16 12:00,5/26/15 12:00,5/27/16 12:00,5/9/17 12:00,5/18/16 12:00,6/13/16 12:00,5/19/16 12:00,6/13/15 12:00,130.4748183,117.283838,-57.16799416,0.996801706,3.89E-52
5/11/16 12:00,2,5/12/17 12:00,5/5/17 12:00,5/26/15 12:00,5/16/16 12:00,6/7/15 12:00,5/18/16 12:00,6/11/15 12:00,6/13/16 12:00,6/6/14 12:00,6/16/14 12:00,5/25/15 12:00,6/14/14 12:00,5/14/16 12:00,6/6/16 12:00,5/29/15 12:00,123.5336332,118.1233883,-36.15831414,0.997164846,2.44E-53
5/12/16 12:00,2,5/4/17 12:00,6/13/14 12:00,6/2/17 12:00,5/5/17 12:00,6/16/15 12:00,6/6/16 12:00,5/22/17 12:00,5/13/16 12:00,5/29/15 12:00,9/11/16 12:00,5/4/16 12:00,5/18/16 12:00,7/1/14 12:00,6/8/14 12:00,6/1/16 12:00,53.42071106,52.06143723,-11.97410223,0.997078139,4.88E-53
5/13/16 12:00,2,5/29/15 12:00,5/4/16 12:00,6/4/17 12:00,6/28/17 12:00,5/5/17 12:00,6/3/17 12:00,6/23/14 12:00,6/6/14 12:00,5/30/15 12:00,5/27/14 12:00,5/14/16 12:00,6/7/14 12:00,6/12/14 12:00,6/6/16 12:00,6/5/17 12:00,90.10333674,73.30169206,-52.39726359,0.995689285,3.69E-49
5/14/16 12:00,2,5/25/15 12:00,5/4/16 12:00,5/26/15 12:00,5/29/15 12:00,6/8/17 12:00,5/25/14 12:00,5/5/17 12:00,6/6/14 12:00,5/13/16 12:00,6/12/14 12:00,6/23/14 12:00,6/6/16 12:00,5/10/16 12:00,5/18/16 12:00,5/16/16 12:00,279.0085991,224.4457314,165.740496,0.962081564,1.35E-27
5/15/16 12:00,1,6/11/17 12:00,5/23/14 12:00,6/1/17 12:00,5/10/17 12:00,6/12/16 12:00,9/21/17 12:00,9/17/17 12:00,5/5/16 12:00,9/5/16 12:00,5/9/15 12:00,5/13/17 12:00,5/5/14 12:00,5/26/16 12:00,5/6/17 12:00,8/7/14 12:00,97.62176208,89.81043857,38.26347547,0.97836149,4.00E-33
5/16/16 12:00,2,5/26/15 12:00,6/13/16 12:00,5/14/16 12:00,5/17/16 12:00,5/10/16 12:00,5/25/15 12:00,5/27/16 12:00,5/28/16 12:00,5/29/16 12:00,6/6/16 12:00,6/11/15 12:00,5/24/15 12:00,5/11/16 12:00,6/15/16 12:00,5/20/16 12:00,137.3541227,121.0778021,64.85615508,0.950096914,6.57E-25
5/17/16 12:00,2,5/10/16 12:00,5/9/17 12:00,5/16/16 12:00,5/29/16 12:00,5/27/16 12:00,5/20/16 12:00,5/26/15 12:00,6/14/16 12:00,5/24/15 12:00,6/13/16 12:00,5/14/16 12:00,6/15/16 12:00,5/7/15 12:00,5/25/15 12:00,5/25/14 12:00,176.1163523,141.9427457,104.2555825,0.969421703,1.04E-29
5/18/16 12:00,2,5/5/17 12:00,5/14/16 12:00,5/26/15 12:00,5/25/15 12:00,5/29/15 12:00,6/6/16 12:00,5/4/16 12:00,7/3/16 12:00,5/12/17 12:00,6/14/16 12:00,6/15/16 12:00,5/13/16 12:00,5/25/14 12:00,6/10/16 12:00,5/28/16 12:00,122.0723066,113.0644548,-46.02257167,0.99227587,2.38E-43
5/19/16 12:00,2,6/14/16 12:00,6/1/16 12:00,6/2/17 12:00,7/5/15 12:00,6/13/15 12:00,6/23/17 12:00,6/6/17 12:00,6/10/14 12:00,6/14/15 12:00,5/25/14 12:00,6/4/17 12:00,6/6/16 12:00,5/29/15 12:00,7/7/15 12:00,7/3/16 12:00,92.38320318,83.53887755,-39.4450525,0.995689285,3.69E-49
5/20/16 12:00,2,6/1/15 12:00,5/14/16 12:00,5/25/15 12:00,5/25/14 12:00,5/10/16 12:00,6/27/14 12:00,6/13/16 12:00,5/29/14 12:00,5/17/16 12:00,5/3/15 12:00,6/8/17 12:00,5/9/17 12:00,7/12/16 12:00,5/28/15 12:00,5/26/15 12:00,125.0984826,102.4029101,-71.85592765,0.995487156,1.06E-48
5/21/16 12:00,1,5/21/15 12:00,5/19/15 12:00,5/20/15 12:00,5/14/15 12:00,5/24/16 12:00,5/15/17 12:00,7/11/15 12:00,5/9/16 12:00,9/27/14 12:00,5/8/16 12:00,5/15/15 12:00,9/23/16 12:00,5/13/17 12:00,5/22/16 12:00,5/11/17 12:00,74.79930182,72.21097474,-19.50668298,0.996181439,2.28E-50
5/22/16 12:00,1,9/23/16 12:00,5/8/16 12:00,5/14/15 12:00,9/14/16 12:00,5/21/14 12:00,5/18/17 12:00,7/11/15 12:00,5/15/15 12:00,5/20/15 12:00,5/21/16 12:00,9/22/17 12:00,7/18/14 12:00,5/13/17 12:00,9/27/14 12:00,5/21/15 12:00,60.62559536,48.96558283,-35.7468112,0.998611433,1.84E-60
5/23/16 12:00,2,5/25/16 12:00,6/16/16 12:00,5/8/17 12:00,5/17/15 12:00,7/12/15 12:00,9/16/16 12:00,6/4/15 12:00,5/24/14 12:00,5/13/15 12:00,5/20/14 12:00,6/17/14 12:00,5/12/15 12:00,9/18/15 12:00,8/23/14 12:00,6/15/14 12:00,42.46281887,34.48558161,-24.77570681,0.999045333,3.34E-64
5/24/16 12:00,1,5/21/15 12:00,5/19/15 12:00,5/13/17 12:00,5/15/17 12:00,5/21/16 12:00,5/9/16 12:00,7/16/14 12:00,5/9/15 12:00,9/16/15 12:00,9/5/16 12:00,9/14/16 12:00,5/14/15 12:00,5/23/14 12:00,9/16/17 12:00,7/11/15 12:00,112.9650089,111.1853781,19.97260488,0.960337895,3.73E-27
5/25/16 12:00,2,5/23/16 12:00,5/17/15 12:00,5/24/14 12:00,6/4/15 12:00,5/7/15 12:00,5/8/17 12:00,6/7/17 12:00,6/16/16 12:00,5/20/14 12:00,5/10/16 12:00,5/16/16 12:00,7/12/15 12:00,6/13/16 12:00,5/20/16 12:00,5/8/14 12:00,114.27678,88.84441724,-71.87386147,0.996181439,2.28E-50
5/26/16 12:00,1,9/28/14 12:00,5/7/14 12:00,5/9/15 12:00,5/1/16 12:00,5/16/15 12:00,5/15/16 12:00,5/5/14 12:00,9/14/16 12:00,5/18/17 12:00,5/23/14 12:00,6/11/17 12:00,9/17/16 12:00,6/1/17 12:00,5/10/17 12:00,5/3/17 12:00,110.7095883,109.6526987,15.26101604,0.975815783,5.03E-32
5/27/16 12:00,2,5/29/16 12:00,6/14/16 12:00,5/28/16 12:00,5/16/16 12:00,5/26/15 12:00,5/27/15 12:00,6/6/16 12:00,5/25/15 12:00,5/14/16 12:00,5/4/15 12:00,5/10/16 12:00,5/17/16 12:00,6/13/16 12:00,5/9/17 12:00,5/24/15 12:00,125.5021296,116.3516521,-47.04335883,0.9950243,9.93E-48
5/28/16 12:00,2,6/6/16 12:00,5/26/15 12:00,6/14/16 12:00,6/15/16 12:00,6/11/15 12:00,6/16/14 12:00,5/25/15 12:00,5/27/16 12:00,6/11/16 12:00,6/6/14 12:00,6/29/17 12:00,6/14/14 12:00,5/29/15 12:00,5/14/16 12:00,6/6/15 12:00,127.6435346,107.0471544,69.52538137,0.999363538,2.99E-68
5/29/16 12:00,2,5/27/16 12:00,6/14/16 12:00,5/10/16 12:00,6/6/16 12:00,5/28/16 12:00,5/4/15 12:00,5/17/16 12:00,5/26/15 12:00,5/16/16 12:00,5/14/16 12:00,5/19/16 12:00,5/25/15 12:00,5/27/15 12:00,6/11/16 12:00,7/7/15 12:00,127.8258117,110.5567657,64.16104494,0.969710996,8.35E-30
5/30/16 12:00,2,5/25/14 12:00,8/27/16 12:00,6/11/14 12:00,6/6/17 12:00,6/1/16 12:00,5/22/14 12:00,6/2/17 12:00,6/7/14 12:00,6/14/16 12:00,5/4/15 12:00,5/10/16 12:00,5/3/15 12:00,9/4/15 12:00,5/26/17 12:00,6/10/14 12:00,128.9301937,121.7305696,42.48132865,0.973934678,2.76E-31
5/31/16 12:00,0,5/1/14 12:00,9/29/16 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,8/31/16 12:00,7/31/16 12:00,7/30/16 12:00,7/29/16 12:00,9/30/16 12:00,7/28/16 12:00,315.7522703,242.6988217,201.9821234,0.970170149,5.91E-30
6/1/16 12:00,2,6/2/17 12:00,6/8/14 12:00,6/23/17 12:00,6/6/17 12:00,5/19/16 12:00,6/7/14 12:00,5/25/14 12:00,5/27/14 12:00,6/4/17 12:00,7/7/15 12:00,6/10/14 12:00,7/5/15 12:00,6/14/16 12:00,5/29/15 12:00,6/14/15 12:00,130.4660432,125.5430861,35.50101336,0.9850729,8.41E-37
6/2/16 12:00,0,6/14/17 12:00,5/21/17 12:00,8/17/17 12:00,6/18/14 12:00,5/2/15 12:00,6/27/17 12:00,5/20/17 12:00,9/24/16 12:00,6/19/14 12:00,5/28/17 12:00,6/26/17 12:00,6/19/16 12:00,9/29/14 12:00,9/24/17 12:00,6/21/16 12:00,20.55106103,15.16651254,-13.86805707,0.999768572,2.36E-78
6/3/16 12:00,2,6/9/14 12:00,6/22/17 12:00,6/17/15 12:00,6/8/15 12:00,6/21/17 12:00,6/16/15 12:00,6/23/17 12:00,6/5/16 12:00,6/18/15 12:00,6/20/17 12:00,6/4/17 12:00,5/30/15 12:00,6/29/16 12:00,5/28/15 12:00,6/3/17 12:00,50.09128956,43.09997237,-25.52507925,0.99884286,2.78E-62
6/4/16 12:00,2,6/5/16 12:00,6/17/17 12:00,6/20/17 12:00,5/30/15 12:00,6/8/15 12:00,9/18/16 12:00,5/23/17 12:00,7/3/17 12:00,6/24/16 12:00,6/28/17 12:00,6/3/17 12:00,7/5/17 12:00,6/9/14 12:00,6/3/16 12:00,6/5/14 12:00,28.42736491,21.84020531,-18.19671695,0.999392485,1.03E-68
6/5/16 12:00,2,6/8/15 12:00,5/30/15 12:00,6/4/16 12:00,6/28/17 12:00,5/28/15 12:00,5/23/17 12:00,6/29/16 12:00,6/4/17 12:00,6/3/17 12:00,6/24/16 12:00,6/17/15 12:00,6/17/17 12:00,6/5/14 12:00,5/13/16 12:00,6/3/16 12:00,122.4986538,113.3798214,46.37818743,0.989585744,2.24E-40
6/6/16 12:00,2,6/14/16 12:00,5/28/16 12:00,7/7/15 12:00,5/29/15 12:00,6/8/14 12:00,6/12/14 12:00,6/6/14 12:00,5/26/15 12:00,5/14/16 12:00,6/15/16 12:00,6/13/14 12:00,5/13/16 12:00,6/23/14 12:00,6/2/17 12:00,5/29/16 12:00,104.2135712,84.87519644,-60.47040139,0.997338579,5.72E-54
6/7/16 12:00,2,6/8/16 12:00,6/7/17 12:00,5/30/17 12:00,5/29/17 12:00,5/18/14 12:00,6/20/15 12:00,5/24/14 12:00,6/3/14 12:00,6/22/15 12:00,6/24/14 12:00,6/10/16 12:00,5/28/14 12:00,6/9/16 12:00,5/12/15 12:00,6/16/17 12:00,67.58728832,67.43634144,-4.514575965,0.995400238,1.64E-48
6/8/16 12:00,2,6/7/17 12:00,6/7/16 12:00,6/3/14 12:00,5/24/14 12:00,6/10/16 12:00,5/28/14 12:00,6/22/15 12:00,5/29/17 12:00,6/24/14 12:00,6/16/17 12:00,8/29/16 12:00,5/30/17 12:00,9/29/17 12:00,6/27/15 12:00,5/18/14 12:00,72.70668607,72.63592294,-3.207007568,0.996991437,9.56E-53
6/9/16 12:00,2,6/7/16 12:00,6/20/15 12:00,5/29/17 12:00,8/30/16 12:00,6/24/17 12:00,6/22/15 12:00,6/8/16 12:00,6/7/17 12:00,6/24/14 12:00,5/18/14 12:00,8/29/16 12:00,6/22/17 12:00,8/19/14 12:00,6/20/17 12:00,7/5/17 12:00,135.8931357,126.8790515,48.66878484,0.985188614,7.04E-37
6/10/16 12:00,2,6/7/17 12:00,5/4/16 12:00,5/14/16 12:00,5/30/17 12:00,6/28/17 12:00,5/28/14 12:00,6/8/16 12:00,6/9/17 12:00,5/25/15 12:00,6/21/14 12:00,6/25/15 12:00,6/5/14 12:00,5/18/16 12:00,6/8/17 12:00,6/6/14 12:00,85.44940189,79.93960503,-30.18708053,0.995834298,1.68E-49
6/11/16 12:00,2,5/28/16 12:00,6/15/16 12:00,6/12/15 12:00,6/14/16 12:00,5/29/16 12:00,5/18/16 12:00,6/11/15 12:00,5/26/15 12:00,5/27/16 12:00,6/6/16 12:00,5/25/15 12:00,7/1/17 12:00,5/9/17 12:00,5/10/14 12:00,6/6/15 12:00,143.4406388,114.3808305,86.55774065,0.993520019,4.25E-45
6/12/16 12:00,1,5/5/16 12:00,5/6/17 12:00,5/10/17 12:00,6/1/17 12:00,9/5/16 12:00,5/15/16 12:00,5/23/14 12:00,9/15/17 12:00,8/7/14 12:00,9/3/15 12:00,5/25/17 12:00,6/11/17 12:00,9/21/17 12:00,7/9/15 12:00,9/16/17 12:00,110.4362447,102.977492,-39.89737204,0.98585356,2.46E-37
6/13/16 12:00,2,5/16/16 12:00,5/26/15 12:00,5/25/15 12:00,5/3/15 12:00,6/6/15 12:00,5/14/16 12:00,6/15/16 12:00,6/16/14 12:00,5/28/16 12:00,5/24/15 12:00,6/14/14 12:00,5/20/16 12:00,7/8/15 12:00,5/27/16 12:00,6/29/17 12:00,114.8347934,113.541346,-17.18698694,0.991176556,5.02E-42
6/14/16 12:00,2,5/29/16 12:00,6/6/16 12:00,7/7/15 12:00,5/19/16 12:00,6/2/17 12:00,6/1/16 12:00,5/27/16 12:00,5/28/16 12:00,6/8/14 12:00,5/25/14 12:00,5/14/16 12:00,7/5/15 12:00,6/15/16 12:00,5/10/16 12:00,5/29/15 12:00,84.73540011,84.72127464,-1.54714396,0.992478593,1.30E-43
6/15/16 12:00,2,6/12/14 12:00,5/28/16 12:00,7/16/15 12:00,5/29/15 12:00,5/3/15 12:00,6/6/16 12:00,6/29/17 12:00,6/14/14 12:00,6/11/16 12:00,6/23/14 12:00,6/16/14 12:00,6/13/16 12:00,6/7/14 12:00,5/26/15 12:00,5/14/16 12:00,104.6066193,80.6887564,-66.57228695,0.997454293,2.06E-54
6/16/16 12:00,2,9/16/16 12:00,5/8/17 12:00,6/17/14 12:00,8/23/14 12:00,6/3/14 12:00,9/27/17 12:00,6/8/16 12:00,5/12/15 12:00,6/7/17 12:00,7/12/15 12:00,6/15/14 12:00,5/23/16 12:00,5/18/14 12:00,6/16/17 12:00,7/13/15 12:00,41.54180449,32.83627032,-25.44603843,0.999074288,1.65E-64
