Date,Cloudy test,Top1,Top2,Top3,Top4,Top5,RMSE,CRMSE,BIAS,Rs,pval
2016-06-13 12:00:00,2,2016-05-16 12:00:00,2015-05-26 12:00:00,2015-05-25 12:00:00,2015-05-03 12:00:00,2015-06-06 12:00:00,157.636292730714,146.203176327296,-58.9392230835533,0.992970174280758,2.75E-44
2016-06-14 12:00:00,2,2016-05-29 12:00:00,2016-06-06 12:00:00,2015-07-07 12:00:00,2016-05-19 12:00:00,2017-06-02 12:00:00,90.01400842839,89.9975884117247,1.71924210629811,0.9922471650081,2.59E-43
2016-06-15 12:00:00,2,2014-06-12 12:00:00,2016-05-28 12:00:00,2015-07-16 12:00:00,2015-05-29 12:00:00,2015-05-03 12:00:00,76.6054715325392,61.6898277095858,-45.417655442397,0.998380004628558,6.36E-59
2016-06-16 12:00:00,2,2016-09-16 12:00:00,2017-05-08 12:00:00,2014-06-17 12:00:00,2014-08-23 12:00:00,2014-06-03 12:00:00,8.14123916063833,6.83664608799664,-4.4204123493393,0.999884286044897,2.81E-85
2016-06-17 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,75.7666666521088,66.0691315233655,-37.0871626755135,0.991346806264032,3.22E-42
2016-06-18 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,230.11600829117,219.013598236382,70.6145952294202,0.924782259289843,6.26E-21
2016-06-19 12:00:00,0,2017-07-07 12:00:00,2016-06-21 12:00:00,2017-07-08 12:00:00,2015-08-14 12:00:00,2015-08-13 12:00:00,69.7769988545002,52.8471374077528,-45.5632487532113,0.99884286044897,2.78E-62
2016-06-20 12:00:00,0,2014-09-11 12:00:00,2017-06-26 12:00:00,2015-08-15 12:00:00,2017-07-08 12:00:00,2016-09-25 12:00:00,30.2258485430835,26.7855658198847,-14.0048343031273,0.998756039414663,1.47E-61
2016-06-21 12:00:00,0,2017-07-07 12:00:00,2016-06-19 12:00:00,2017-07-08 12:00:00,2015-08-14 12:00:00,2015-08-13 12:00:00,214.422726195385,177.66697093424,120.048127632683,0.962420806373741,1.10E-27
2016-06-22 12:00:00,0,2017-09-01 12:00:00,2017-09-11 12:00:00,2016-06-21 12:00:00,2015-08-14 12:00:00,2017-07-07 12:00:00,57.1223957361911,52.7871080397947,-21.8286353086276,0.99768572089794,2.31E-55
2016-06-23 12:00:00,2,2015-08-19 12:00:00,2016-07-08 12:00:00,2017-08-19 12:00:00,2016-07-15 12:00:00,2016-07-13 12:00:00,40.7582136454227,36.3340514594478,-18.4680449454759,0.999074288359176,1.65E-64
2016-06-24 12:00:00,2,2014-07-03 12:00:00,2017-06-03 12:00:00,2016-07-14 12:00:00,2017-08-26 12:00:00,2014-06-25 12:00:00,38.9119752492185,36.2031994983245,-14.2642968238995,0.998611432538764,1.84E-60
2016-06-25 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,67.9587347775982,61.0910903092851,-29.7702589406729,0.991346806264032,3.22E-42
2016-06-26 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,73.9072487533639,65.225860602079,-34.7544029873879,0.990386437360303,3.58E-41
2016-06-27 12:00:00,2,2017-08-28 12:00:00,2017-06-25 12:00:00,2017-06-21 12:00:00,2017-08-27 12:00:00,2017-06-20 12:00:00,32.4304724002733,24.2274384875928,-21.5584499543635,0.999421430224485,3.34E-69
2016-06-28 12:00:00,2,2017-08-28 12:00:00,2017-08-27 12:00:00,2015-06-26 12:00:00,2017-07-04 12:00:00,2015-06-18 12:00:00,30.0653393536014,24.7595071673641,-17.0555397239858,0.999652858134691,2.64E-74
2016-06-29 12:00:00,2,2014-07-09 12:00:00,2017-08-13 12:00:00,2016-08-25 12:00:00,2016-08-18 12:00:00,2014-07-03 12:00:00,22.6085273826628,20.8984593383103,-8.62553811061116,0.999537144179588,1.97E-71
2016-06-30 12:00:00,0,2014-05-01 12:00:00,2016-09-29 12:00:00,2016-09-28 12:00:00,2016-09-27 12:00:00,2016-09-26 12:00:00,58.9641413913442,58.4347102542001,-7.88381934890168,0.983530642335466,7.94E-36
2016-07-01 12:00:00,2,2017-08-12 12:00:00,2016-07-03 12:00:00,2014-07-03 12:00:00,2014-07-02 12:00:00,2015-07-29 12:00:00,72.732864558469,67.8341117393581,26.241243709338,0.996065725526498,4.53E-50
2016-07-02 12:00:00,2,2016-07-07 12:00:00,2016-07-05 12:00:00,2016-07-16 12:00:00,2016-07-14 12:00:00,2015-06-21 12:00:00,20.9061337589254,20.3578060438167,4.75669652473442,0.999537144179588,1.97E-71
2016-07-03 12:00:00,2,2014-07-03 12:00:00,2016-07-01 12:00:00,2014-07-02 12:00:00,2017-08-13 12:00:00,2014-06-10 12:00:00,31.6098057229595,30.7624029367081,-7.27010202148915,0.999074288359176,1.65E-64
2016-07-04 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,50.046761767787,46.3287779983029,-18.929413425291,0.992394003594593,1.67E-43
2016-07-05 12:00:00,2,2016-07-07 12:00:00,2016-07-16 12:00:00,2015-08-07 12:00:00,2016-07-06 12:00:00,2014-07-10 12:00:00,11.2301376263473,11.1302208480921,1.49471568513769,0.999768572089794,2.36E-78
2016-07-06 12:00:00,2,2016-07-12 12:00:00,2016-07-05 12:00:00,2016-08-09 12:00:00,2014-07-10 12:00:00,2016-07-07 12:00:00,8.60664668004322,8.52779411129107,-1.16236597959869,1,0
2016-07-07 12:00:00,2,2016-07-05 12:00:00,2016-07-16 12:00:00,2016-07-08 12:00:00,2016-09-02 12:00:00,2016-07-14 12:00:00,15.1846628587056,14.9569501851873,-2.61985253218165,0.999421430224485,3.34E-69
2016-07-08 12:00:00,2,2016-06-23 12:00:00,2015-08-19 12:00:00,2016-07-15 12:00:00,2016-07-13 12:00:00,2016-07-16 12:00:00,17.6551940306428,16.8193037789946,-5.36813716754165,0.999768572089794,2.36E-78
2016-07-09 12:00:00,1,2016-07-19 12:00:00,2017-07-29 12:00:00,2017-07-12 12:00:00,2017-07-17 12:00:00,2016-08-10 12:00:00,33.2051076049849,33.0203407371983,3.49803782969104,0.993208490407251,1.25E-44
2016-07-10 12:00:00,2,2016-07-13 12:00:00,2016-07-15 12:00:00,2016-07-18 12:00:00,2016-06-23 12:00:00,2014-09-01 12:00:00,16.8951215972712,16.3366058804393,-4.30818315462312,0.994372042996763,1.68E-46
2016-07-11 12:00:00,2,2014-07-25 12:00:00,2014-06-24 12:00:00,2015-06-20 12:00:00,2014-09-01 12:00:00,2016-07-10 12:00:00,37.0047660263016,31.6952011137697,-19.0988726112046,0.992975779889349,2.70E-44
2016-07-12 12:00:00,2,2016-07-06 12:00:00,2014-06-25 12:00:00,2016-07-08 12:00:00,2016-08-09 12:00:00,2016-07-07 12:00:00,11.0484495380108,11.0019893168732,-1.01216019748813,0.993906621960958,1.04E-45
2016-07-13 12:00:00,2,2016-07-15 12:00:00,2016-06-23 12:00:00,2016-07-08 12:00:00,2014-06-06 12:00:00,2016-07-14 12:00:00,17.4265295308014,17.0086423168878,-3.79341772338165,0.999652858134691,2.64E-74
2016-07-14 12:00:00,2,2014-07-03 12:00:00,2016-07-13 12:00:00,2016-07-15 12:00:00,2016-07-07 12:00:00,2017-08-13 12:00:00,60.6416253842085,58.0399512431348,17.571874940746,0.997801434853043,7.10E-56
2016-07-15 12:00:00,2,2015-08-19 12:00:00,2016-07-08 12:00:00,2016-06-23 12:00:00,2016-07-13 12:00:00,2016-07-14 12:00:00,22.9929095035544,22.7093301435574,3.60002942620662,0.999334625928054,8.31E-68
2016-07-16 12:00:00,2,2016-07-07 12:00:00,2015-08-01 12:00:00,2014-07-10 12:00:00,2017-08-13 12:00:00,2016-07-05 12:00:00,35.572862661217,32.0914980958362,-15.3481043741157,0.998946998946999,3.18E-63
2016-07-17 12:00:00,2,2015-08-24 12:00:00,2015-08-23 12:00:00,2015-06-26 12:00:00,2014-07-03 12:00:00,2016-07-14 12:00:00,36.0129448753228,31.2703562691037,-17.8632868587044,0.999297999297999,2.85E-67
2016-07-18 12:00:00,2,2017-08-10 12:00:00,2015-08-03 12:00:00,2014-07-09 12:00:00,2017-08-08 12:00:00,2014-08-30 12:00:00,40.1607995671951,36.271175907132,-17.2421466236169,0.998712998712999,3.21E-61
2016-07-19 12:00:00,1,2017-07-29 12:00:00,2015-08-17 12:00:00,2017-07-16 12:00:00,2016-07-09 12:00:00,2014-07-13 12:00:00,37.096123294611,29.0281231344351,-23.0974117766699,0.998478998478999,1.49E-59
2016-07-20 12:00:00,1,2014-07-30 12:00:00,2016-08-21 12:00:00,2014-07-19 12:00:00,2016-08-13 12:00:00,2016-08-01 12:00:00,45.3080492282776,37.3762328752711,-25.6093057486049,0.996606996606996,1.51E-51
2016-07-21 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,65.9335117169645,57.7853051078425,-31.7503776501107,0.995670995670996,4.06E-49
2016-07-22 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,67.5155000258535,59.5908975088883,-31.737480647118,0.99610963274252,3.50E-50
2016-07-23 12:00:00,0,2016-07-29 12:00:00,2014-08-29 12:00:00,2017-09-01 12:00:00,2016-07-30 12:00:00,2015-09-13 12:00:00,19.7805619272581,17.6339299175071,-8.96187178119288,0.999765999766,3.04E-78
2016-07-24 12:00:00,0,2017-08-30 12:00:00,2015-08-14 12:00:00,2015-08-13 12:00:00,2017-07-08 12:00:00,2015-08-28 12:00:00,41.8496376301066,41.6040564646619,-4.52710232449596,0.998946998946999,3.18E-63
2016-07-25 12:00:00,2,2015-08-06 12:00:00,2017-09-06 12:00:00,2014-07-28 12:00:00,2016-08-15 12:00:00,2014-08-18 12:00:00,191.558728548084,165.016625040829,97.2844280606772,0.957528957528958,1.74E-26
2016-07-26 12:00:00,0,2015-08-27 12:00:00,2014-09-07 12:00:00,2014-09-25 12:00:00,2015-08-15 12:00:00,2015-07-18 12:00:00,79.2464318199523,65.7225329564927,-44.2780489404973,0.999414999414999,4.30E-69
2016-07-27 12:00:00,0,2014-05-01 12:00:00,2016-09-29 12:00:00,2016-09-28 12:00:00,2016-09-27 12:00:00,2016-09-26 12:00:00,35.979102773306,33.6273634861965,-12.7943839765474,0.992543531596949,1.06E-43
2016-07-28 12:00:00,0,2014-05-01 12:00:00,2016-09-29 12:00:00,2016-09-28 12:00:00,2016-09-27 12:00:00,2016-09-26 12:00:00,39.8785297127235,32.738805264258,-22.7698871740193,0.992778982559254,5.09E-44
2016-07-29 12:00:00,0,2015-08-28 12:00:00,2014-09-16 12:00:00,2015-09-21 12:00:00,2015-08-13 12:00:00,2015-08-14 12:00:00,66.4543236458823,55.818741604495,-36.0616862739708,0.987686814419858,1.03E-38
2016-07-30 12:00:00,0,2015-09-13 12:00:00,2016-07-29 12:00:00,2016-07-23 12:00:00,2017-07-30 12:00:00,2017-09-11 12:00:00,68.3030108162173,65.4576727167906,19.5088279776571,0.996840996840997,2.93E-52
2016-07-31 12:00:00,0,2014-05-01 12:00:00,2016-09-29 12:00:00,2016-09-28 12:00:00,2016-09-27 12:00:00,2016-09-26 12:00:00,47.2606661514382,46.216325170284,-9.88037716042572,0.990071296492746,7.50E-41
2016-08-01 12:00:00,1,2014-07-19 12:00:00,2014-08-22 12:00:00,2017-07-20 12:00:00,2014-07-07 12:00:00,2016-08-21 12:00:00,50.3053995483978,41.8564099122928,-27.9047338811547,0.996723996723997,6.76E-52
2016-08-02 12:00:00,1,2017-07-29 12:00:00,2014-09-18 12:00:00,2017-07-20 12:00:00,2016-08-03 12:00:00,2017-07-12 12:00:00,18.2022868494237,16.8343874668718,-6.92290727685526,0.999297999297999,2.85E-67
2016-08-03 12:00:00,1,2016-08-02 12:00:00,2014-09-18 12:00:00,2017-07-20 12:00:00,2016-08-01 12:00:00,2014-08-22 12:00:00,12.9807346071945,12.7995209495588,-2.16141953452382,0.999414999414999,4.30E-69
2016-08-04 12:00:00,2,2016-08-11 12:00:00,2016-08-05 12:00:00,2016-08-07 12:00:00,2017-08-07 12:00:00,2017-07-22 12:00:00,52.7027154836158,47.5040427137448,-22.8241570533868,0.997893997893998,2.64E-56
2016-08-05 12:00:00,2,2016-08-07 12:00:00,2016-08-08 12:00:00,2016-08-04 12:00:00,2014-07-10 12:00:00,2015-08-20 12:00:00,53.7750019936283,51.2356424689009,16.3297207634941,0.998244998244998,4.00E-58
2016-08-06 12:00:00,2,2014-09-03 12:00:00,2015-07-07 12:00:00,2017-08-21 12:00:00,2015-09-02 12:00:00,2014-07-11 12:00:00,51.2757084384236,51.2727213577716,0.553462221412588,0.997045661057777,6.29E-53
2016-08-07 12:00:00,2,2016-08-08 12:00:00,2014-07-10 12:00:00,2016-08-05 12:00:00,2015-08-07 12:00:00,2015-08-20 12:00:00,49.9457433882856,46.9462481549879,17.0477877385533,0.998771428609127,1.10E-61
2016-08-08 12:00:00,2,2016-08-07 12:00:00,2015-08-20 12:00:00,2016-08-05 12:00:00,2015-08-21 12:00:00,2014-07-10 12:00:00,90.8566206803255,81.6976655558115,39.7544584188909,0.994091150124548,5.12E-46
2016-08-09 12:00:00,2,2015-08-08 12:00:00,2016-07-06 12:00:00,2016-08-26 12:00:00,2015-07-27 12:00:00,2017-08-14 12:00:00,27.4720511418294,25.6497684602086,-9.83885012981591,0.999034721227698,4.31E-64
2016-08-10 12:00:00,1,2014-08-07 12:00:00,2016-07-09 12:00:00,2014-09-05 12:00:00,2015-09-03 12:00:00,2017-09-09 12:00:00,23.1090603578806,21.3069643401153,-8.94661618899693,0.999444233615623,1.32E-69
2016-08-11 12:00:00,2,2016-08-04 12:00:00,2017-07-22 12:00:00,2017-08-07 12:00:00,2015-07-27 12:00:00,2017-08-15 12:00:00,63.189171355953,51.8076561435901,-36.1778681179465,0.99940772328832,5.72E-69
2016-08-12 12:00:00,2,2017-07-13 12:00:00,2017-08-06 12:00:00,2014-07-15 12:00:00,2017-07-23 12:00:00,2014-08-11 12:00:00,88.1835624917476,66.697583946969,-57.6868528295051,0.999526178630656,3.38E-71
2016-08-13 12:00:00,1,2016-08-28 12:00:00,2016-07-19 12:00:00,2014-07-13 12:00:00,2017-07-06 12:00:00,2017-07-16 12:00:00,30.8222942885433,24.9817052740202,-18.053482401231,0.997986259180289,9.44E-57
2016-08-14 12:00:00,2,2014-08-11 12:00:00,2014-07-08 12:00:00,2017-08-08 12:00:00,2017-08-22 12:00:00,2017-08-11 12:00:00,32.9962845055343,26.4040550644177,-19.7883972904671,0.999289267945984,3.78E-67
2016-08-15 12:00:00,2,2016-07-25 12:00:00,2015-08-06 12:00:00,2017-09-06 12:00:00,2017-09-07 12:00:00,2017-07-15 12:00:00,60.7415039888481,48.0589965857573,-37.1465093110701,0.998104714522625,2.34E-57
2016-08-16 12:00:00,2,2015-06-27 12:00:00,2016-06-28 12:00:00,2015-08-12 12:00:00,2017-08-28 12:00:00,2014-09-23 12:00:00,65.6629613154695,51.461494233796,-40.7840544814002,0.998460080549632,1.98E-59
2016-08-17 12:00:00,2,2014-08-05 12:00:00,2017-09-07 12:00:00,2014-09-23 12:00:00,2015-09-23 12:00:00,2014-08-25 12:00:00,9.64356566377469,9.44032976659435,-1.96939904780288,0.999526178630656,3.38E-71
2016-08-18 12:00:00,2,2015-08-03 12:00:00,2017-08-08 12:00:00,2014-07-09 12:00:00,2014-07-08 12:00:00,2015-06-25 12:00:00,24.7036404215105,23.0779726681668,-8.81345718788231,0.998933901918976,4.23E-63
2016-08-19 12:00:00,2,2016-08-24 12:00:00,2017-08-18 12:00:00,2015-07-03 12:00:00,2016-08-22 12:00:00,2015-07-14 12:00:00,26.5493950306414,24.8765942116693,-9.27498986096424,0.999348458780803,5.12E-68
2016-08-20 12:00:00,2,2016-08-22 12:00:00,2014-08-14 12:00:00,2017-09-07 12:00:00,2016-09-07 12:00:00,2017-08-09 12:00:00,15.0794828944008,14.8050831256876,-2.86361973802502,0.999496550324278,1.36E-70
2016-08-21 12:00:00,1,2014-07-30 12:00:00,2014-07-19 12:00:00,2014-08-22 12:00:00,2016-07-20 12:00:00,2016-08-01 12:00:00,42.5467574283018,37.5509348052202,-20.0038462030894,0.997127373316102,3.30E-53
2016-08-22 12:00:00,2,2016-09-07 12:00:00,2015-07-03 12:00:00,2017-07-04 12:00:00,2014-09-23 12:00:00,2016-09-10 12:00:00,41.3814488548717,37.7147546283997,-17.0300203360997,0.999052357261312,2.82E-64
2016-08-23 12:00:00,2,2014-05-08 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,2016-08-06 12:00:00,37.7358121876941,36.2346829674298,-10.5375173411375,0.997512437810945,1.21E-54
2016-08-24 12:00:00,2,2015-07-03 12:00:00,2016-08-19 12:00:00,2017-08-22 12:00:00,2016-08-22 12:00:00,2014-07-08 12:00:00,14.964964519563,14.9603590849119,-0.371239979357711,0.999289267945984,3.78E-67
2016-08-25 12:00:00,2,2014-07-09 12:00:00,2017-08-13 12:00:00,2015-08-02 12:00:00,2014-07-02 12:00:00,2014-06-29 12:00:00,37.9563200652452,34.7062954724525,-15.3673448413888,0.997719667568146,1.64E-55
2016-08-26 12:00:00,2,2015-08-10 12:00:00,2016-08-07 12:00:00,2014-07-10 12:00:00,2017-08-14 12:00:00,2015-07-27 12:00:00,105.878797241427,97.5254782302507,41.2201504273352,0.985829887855942,2.56E-37
2016-08-27 12:00:00,2,2017-08-21 12:00:00,2016-09-08 12:00:00,2017-08-16 12:00:00,2016-05-30 12:00:00,2016-08-26 12:00:00,80.9247645203452,74.5439700214507,31.4962544775468,0.988722503254146,1.38E-39
2016-08-28 12:00:00,1,2016-08-13 12:00:00,2017-07-06 12:00:00,2017-07-16 12:00:00,2016-07-19 12:00:00,2014-06-20 12:00:00,31.4067278081842,31.3934902336026,0.911768923615227,0.997749348495617,1.22E-55
2016-08-29 12:00:00,2,2016-08-18 12:00:00,2016-09-10 12:00:00,2017-07-05 12:00:00,2014-09-24 12:00:00,2015-06-22 12:00:00,16.9049273654875,16.5049188061898,3.65571120761615,0.999141173773052,2.94E-65
2016-08-30 12:00:00,2,2016-08-29 12:00:00,2015-06-20 12:00:00,2015-06-22 12:00:00,2016-08-18 12:00:00,2017-06-24 12:00:00,18.778594998852,18.0437196068999,-5.20190473562172,0.999615009174687,2.85E-73
2016-08-31 12:00:00,0,2014-05-01 12:00:00,2016-09-29 12:00:00,2016-09-28 12:00:00,2016-09-27 12:00:00,2016-09-26 12:00:00,34.0229931125641,33.1171694009475,-7.7985351962102,0.997958325827178,1.29E-56
2016-09-01 12:00:00,2,2017-08-08 12:00:00,2017-08-10 12:00:00,2014-08-30 12:00:00,2014-07-08 12:00:00,2017-08-22 12:00:00,35.5287526569699,34.6346115973745,7.92060255657088,0.998438719750195,2.72E-59
2016-09-02 12:00:00,2,2017-08-13 12:00:00,2014-07-02 12:00:00,2016-07-16 12:00:00,2014-06-10 12:00:00,2016-07-07 12:00:00,27.3502393142101,26.8768171645789,-5.06678296815261,0.999519606076983,4.64E-71
2016-09-03 12:00:00,2,2015-07-16 12:00:00,2015-09-02 12:00:00,2014-06-26 12:00:00,2016-08-26 12:00:00,2016-08-09 12:00:00,56.6578560853995,55.9604471579671,8.86233660352656,0.996757341019636,5.34E-52
2016-09-04 12:00:00,2,2017-08-16 12:00:00,2015-08-08 12:00:00,2017-09-20 12:00:00,2017-09-19 12:00:00,2016-08-26 12:00:00,49.0520675066353,43.9314000606562,-21.8205732139668,0.997838227346424,4.82E-56
2016-09-05 12:00:00,1,2014-08-07 12:00:00,2017-05-06 12:00:00,2017-09-17 12:00:00,2015-09-03 12:00:00,2016-06-12 12:00:00,103.656494711028,87.8317707162767,-55.0476970328535,0.99147300786645,2.30E-42
2016-09-06 12:00:00,0,2016-09-15 12:00:00,2017-08-17 12:00:00,2017-09-24 12:00:00,2016-09-24 12:00:00,2014-06-18 12:00:00,17.7470757679166,17.3575231478852,3.6979843810924,0.999390243902439,1.12E-68
2016-09-07 12:00:00,2,2016-08-22 12:00:00,2014-09-23 12:00:00,2015-07-03 12:00:00,2017-07-04 12:00:00,2016-09-10 12:00:00,59.6751475190834,55.2866105147207,22.4613875176475,0.997652367913918,3.20E-55
2016-09-08 12:00:00,2,2014-08-09 12:00:00,2016-08-27 12:00:00,2014-08-08 12:00:00,2014-08-13 12:00:00,2014-07-11 12:00:00,48.7251215989342,44.609883107728,-19.5983622771335,0.99890243902439,8.26E-63
2016-09-09 12:00:00,2,2017-08-21 12:00:00,2014-09-04 12:00:00,2015-08-11 12:00:00,2016-08-26 12:00:00,2014-06-13 12:00:00,76.8454357649214,69.2563107361187,-33.2984146938383,0.996829268292683,3.19E-52
2016-09-10 12:00:00,2,2017-07-04 12:00:00,2014-09-23 12:00:00,2015-06-26 12:00:00,2016-08-22 12:00:00,2016-09-07 12:00:00,30.8992599685066,30.8986349410543,0.196533408893401,0.998780487804878,9.30E-62
2016-09-11 12:00:00,2,2017-07-28 12:00:00,2015-07-17 12:00:00,2015-07-03 12:00:00,2015-07-04 12:00:00,2014-08-09 12:00:00,30.7620618493446,28.4777901925111,-11.6327088407741,0.998963353281179,2.22E-63
2016-09-12 12:00:00,2,2014-05-08 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,2016-08-06 12:00:00,79.5954709387773,72.2684063728594,33.3574044897529,0.994176652189262,3.67E-46
2016-09-13 12:00:00,2,2017-05-26 12:00:00,2016-09-04 12:00:00,2017-09-20 12:00:00,2015-05-06 12:00:00,2017-08-16 12:00:00,150.171111094955,130.987087467405,73.4421236369121,0.963048780487805,7.53E-28
2016-09-14 12:00:00,1,2017-05-18 12:00:00,2016-09-17 12:00:00,2016-05-08 12:00:00,2015-07-11 12:00:00,2014-07-18 12:00:00,43.1143936657747,36.0704572432135,-23.6172194687034,0.997804878048781,6.85E-56
2016-09-15 12:00:00,0,2016-09-06 12:00:00,2017-06-12 12:00:00,2017-09-23 12:00:00,2014-05-09 12:00:00,2017-09-24 12:00:00,13.5353199765826,11.5827184701246,-7.00325065311176,0.999146341463415,2.56E-65
2016-09-16 12:00:00,2,2017-09-27 12:00:00,2016-06-16 12:00:00,2014-06-04 12:00:00,2014-06-05 12:00:00,2014-06-17 12:00:00,5.79436712801877,5.53977525930912,-1.69869964696858,0.999756097560976,7.88E-78
2016-09-17 12:00:00,1,2016-09-14 12:00:00,2017-05-18 12:00:00,2015-06-23 12:00:00,2014-05-05 12:00:00,2014-09-27 12:00:00,22.9407458259717,22.8603677158124,1.91869928589085,0.999634146341463,8.84E-74
2016-09-18 12:00:00,2,2017-06-20 12:00:00,2016-06-04 12:00:00,2017-06-21 12:00:00,2017-05-23 12:00:00,2016-06-05 12:00:00,31.4553648360658,27.3189953573761,-15.5920643159804,0.998658536585366,8.32E-61
2016-09-19 12:00:00,2,2014-05-08 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,2016-08-06 12:00:00,249.867823397487,226.675899815658,105.128329256009,0.922040306535441,1.38E-20
2016-09-20 12:00:00,1,2014-05-04 12:00:00,2017-05-03 12:00:00,2016-09-23 12:00:00,2016-09-21 12:00:00,2016-09-17 12:00:00,276.926225876143,223.689755020551,163.25142595656,0.945394677106373,4.96E-24
2016-09-21 12:00:00,1,2014-05-04 12:00:00,2017-05-03 12:00:00,2016-09-23 12:00:00,2016-09-20 12:00:00,2016-09-17 12:00:00,131.620056280593,108.119263791328,75.0604024271627,0.990731707317073,1.55E-41
2016-09-22 12:00:00,2,2016-06-11 12:00:00,2014-07-17 12:00:00,2014-09-20 12:00:00,2014-09-21 12:00:00,2016-07-11 12:00:00,55.6589724123523,54.6299262547672,-10.6532796545331,0.996188908661431,2.18E-50
2016-09-23 12:00:00,1,2015-07-11 12:00:00,2016-05-22 12:00:00,2017-05-18 12:00:00,2014-09-27 12:00:00,2015-05-14 12:00:00,46.9004743573732,38.7080557760071,-26.4828418601204,0.999390243902439,1.12E-68
2016-09-24 12:00:00,0,2017-06-27 12:00:00,2017-06-14 12:00:00,2017-05-21 12:00:00,2016-09-25 12:00:00,2014-06-19 12:00:00,7.31653383915809,6.76423937605722,-2.78867945145052,0.999969511730355,1.34E-98
2016-09-25 12:00:00,0,2016-09-24 12:00:00,2017-06-27 12:00:00,2017-09-25 12:00:00,2014-08-28 12:00:00,2016-09-29 12:00:00,6.24734586729155,5.51937184480169,-2.92674987390023,1,0
2016-09-26 12:00:00,0,2016-09-27 12:00:00,2016-09-25 12:00:00,2016-09-28 12:00:00,2016-09-29 12:00:00,2014-05-16 12:00:00,34.4450454368543,33.9264430473343,5.95462990478308,0.99533522409748,2.26E-48
2016-09-27 12:00:00,0,2016-09-28 12:00:00,2015-07-19 12:00:00,2016-09-26 12:00:00,2014-08-28 12:00:00,2016-09-29 12:00:00,82.9015236673711,78.2768040221361,27.302098425795,0.995457179035188,1.23E-48
2016-09-28 12:00:00,0,2016-09-29 12:00:00,2014-08-28 12:00:00,2016-09-27 12:00:00,2015-07-19 12:00:00,2014-09-10 12:00:00,57.7193948459396,51.9594304275841,-25.1345604899414,0.996030761597618,5.55E-50
2016-09-29 12:00:00,0,2014-08-17 12:00:00,2016-09-28 12:00:00,2014-08-28 12:00:00,2014-09-12 12:00:00,2014-09-11 12:00:00,2.94913405072092,2.94630208620453,-0.129211709796294,1,0
2016-09-30 12:00:00,0,2014-05-01 12:00:00,2016-09-28 12:00:00,2016-09-27 12:00:00,2016-09-26 12:00:00,2016-09-25 12:00:00,25.4891726297825,21.9291597450134,-12.9926854125135,0.999379806499628,1.65E-68
2017-05-01 12:00:00,0,2014-05-12 12:00:00,2014-05-02 12:00:00,2017-05-20 12:00:00,2017-09-26 12:00:00,2017-09-25 12:00:00,9.70072992824357,9.57712279722435,1.54365801510767,0.998696991234305,4.26E-61
2017-05-02 12:00:00,2,2014-05-08 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,2016-08-06 12:00:00,81.916633112563,73.7820951092848,-35.5884422500156,0.994551054252547,7.98E-47
2017-05-03 12:00:00,1,2014-06-20 12:00:00,2016-05-01 12:00:00,2016-07-09 12:00:00,2017-05-18 12:00:00,2017-07-17 12:00:00,32.5594577005602,28.2501138522706,-16.1879385064411,0.998785797221825,8.41E-62
2017-05-04 12:00:00,2,2016-05-12 12:00:00,2017-06-02 12:00:00,2014-06-08 12:00:00,2016-09-11 12:00:00,2014-07-01 12:00:00,65.4541030744973,62.1571615971018,-20.5116277140234,0.998104714522625,2.34E-57
2017-05-05 12:00:00,2,2017-05-12 12:00:00,2016-05-04 12:00:00,2015-05-29 12:00:00,2016-05-13 12:00:00,2014-06-06 12:00:00,290.099870649643,236.276946793077,168.318565123046,0.970237214273304,5.61E-30
2017-05-06 12:00:00,1,2016-06-12 12:00:00,2016-05-05 12:00:00,2016-09-05 12:00:00,2017-05-25 12:00:00,2014-05-23 12:00:00,187.366513882348,153.092425046435,108.022774995951,0.970147487338239,6.01E-30
2017-05-07 12:00:00,0,2017-05-14 12:00:00,2015-05-02 12:00:00,2014-05-09 12:00:00,2017-09-24 12:00:00,2017-05-28 12:00:00,322.310663039132,250.542933287582,202.761934515281,0.964373501178068,3.30E-28
